t_s,current_uA,voltage_uV,batt_temp_deciC,status,cpu_freqs_kHz
581547.05,-563000,4065000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581548.09,-541000,4065000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581549.12,-530000,4065000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581550.15,-541000,4065000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581551.19,-574000,4065000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581552.22,-542000,4067000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581553.26,-574000,4067000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581554.29,-536000,4067000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581555.32,-542000,4067000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581556.36,-539000,4067000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581557.40,-567000,4067000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581558.43,-542000,4067000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581559.47,-577000,4062000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581560.50,-540000,4062000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581561.54,-565000,4062000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581562.57,-531000,4062000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581563.61,-575000,4062000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581564.64,-536000,4062000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581565.68,-571000,4062000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581566.71,-541000,4062000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581567.75,-572000,4062000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581568.78,-548000,4062000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581569.81,-564000,4062000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581570.85,-542000,4062000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581571.88,-568000,4062000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581572.92,-541000,4062000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581573.97,-552000,4065000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581575.00,-530000,4065000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581576.04,-488000,4065000,380,Discharging,500000:500000:500000:500000:500000:500000:725000:725000
581577.08,-231000,4065000,380,Discharging,500000:500000:500000:500000:500000:500000:725000:725000
581578.12,-276000,4065000,380,Discharging,500000:500000:500000:500000:500000:500000:725000:725000
581579.16,-238000,4065000,380,Discharging,500000:500000:500000:500000:500000:500000:725000:725000
581580.19,-234000,4065000,380,Discharging,500000:500000:500000:500000:500000:500000:725000:725000
